gene_callers_id,contig,start,stop,direction,partial,call_type,integron,ocean,annotation,accession,function
1280536,c_74894,19190,19406,f,0,1,CALIN,SP,protein,nan,nan
1280537,c_74894,19402,19762,f,0,1,CALIN,SP,protein,nan,nan
1280538,c_74894,19764,21096,f,0,1,CALIN,SP,protein,nan,nan
1280539,c_74894,21164,21605,f,1,1,CALIN,SP,protein,L!!!L,"Replication, recombination and repair"
1280539,c_74894,21164,21605,f,1,1,CALIN,SP,protein,L!!!L,"Replication, recombination and repair"
1289495,c_75210,246,639,r,0,1,CALIN,SP,protein,I,Lipid transport and metabolism
1289496,c_75210,726,1077,r,0,1,CALIN,SP,protein,I,Lipid transport and metabolism
1289497,c_75210,1176,1461,r,0,1,CALIN,SP,protein,nan,nan
1289498,c_75210,1579,2026,r,0,1,CALIN,SP,protein,L!!!L,"Replication, recombination and repair"
1289498,c_75210,1579,2026,r,0,1,CALIN,SP,protein,L!!!L,"Replication, recombination and repair"
1289499,c_75210,2106,2469,r,0,1,CALIN,SP,protein,L,"Replication, recombination and repair"
1289500,c_75210,2548,2866,r,0,1,CALIN,SP,protein,nan,nan
1289501,c_75210,3548,4013,r,0,1,CALIN,SP,protein,nan,nan
1300450,c_75610,2,197,f,1,1,CALIN,SP,protein,nan,nan
1300456,c_75610,3538,3787,r,0,1,CALIN,SP,protein,N!!!W,Cell motility
1300456,c_75610,3538,3787,r,0,1,CALIN,SP,protein,N!!!W,Extracellular structures
1300457,c_75610,3975,4413,f,0,1,CALIN,SP,protein,N!!!W!!!N!!!W,Cell motility
1300457,c_75610,3975,4413,f,0,1,CALIN,SP,protein,N!!!W!!!N!!!W,Extracellular structures
1300457,c_75610,3975,4413,f,0,1,CALIN,SP,protein,N!!!W!!!N!!!W,Cell motility
1300457,c_75610,3975,4413,f,0,1,CALIN,SP,protein,N!!!W!!!N!!!W,Extracellular structures
1300458,c_75610,4476,4950,f,0,1,CALIN,SP,protein,nan,nan
1300459,c_75610,5086,5389,f,0,1,CALIN,SP,protein,nan,nan
1300460,c_75610,5920,6370,f,0,1,CALIN,SP,protein,U,"Intracellular trafficking, secretion, and vesicular transport"
1300461,c_75610,6495,6879,f,0,1,CALIN,SP,protein,nan,nan
1300462,c_75610,7019,7454,f,0,1,CALIN,SP,protein,O!!!E,"Posttranslational modification, protein turnover, chaperones"
1300462,c_75610,7019,7454,f,0,1,CALIN,SP,protein,O!!!E,Amino acid transport and metabolism
1300463,c_75610,7744,8158,f,0,1,CALIN,SP,protein,nan,nan
1300464,c_75610,8301,8640,f,0,1,CALIN,SP,protein,nan,nan
1300465,c_75610,8755,9160,f,0,1,CALIN,SP,protein,T!!!K!!!T!!!T,Signal transduction mechanisms
1300465,c_75610,8755,9160,f,0,1,CALIN,SP,protein,T!!!K!!!T!!!T,Transcription
1300465,c_75610,8755,9160,f,0,1,CALIN,SP,protein,T!!!K!!!T!!!T,Signal transduction mechanisms
1300465,c_75610,8755,9160,f,0,1,CALIN,SP,protein,T!!!K!!!T!!!T,Signal transduction mechanisms
1300466,c_75610,9477,9660,r,0,1,CALIN,SP,protein,nan,nan
1375321,c_78615,28079,28427,r,0,1,CALIN,SP,protein,nan,nan
1375322,c_78615,28426,28975,r,0,1,CALIN,SP,protein,R,General function prediction only
1375323,c_78615,28978,30223,r,0,1,CALIN,SP,protein,L,"Replication, recombination and repair"
1375324,c_78615,30219,31317,r,0,1,CALIN,SP,protein,nan,nan
1375325,c_78615,31307,32291,r,0,1,CALIN,SP,protein,nan,nan
1392745,c_79338,5867,5996,r,0,1,CALIN,SP,protein,nan,nan
1392746,c_79338,6061,6448,r,0,1,CALIN,SP,protein,nan,nan
1392747,c_79338,6480,7380,r,0,1,CALIN,SP,protein,C!!!O,Energy production and conversion
1392747,c_79338,6480,7380,r,0,1,CALIN,SP,protein,C!!!O,"Posttranslational modification, protein turnover, chaperones"
1392748,c_79338,7473,8655,r,0,1,CALIN,SP,protein,O,"Posttranslational modification, protein turnover, chaperones"
1392749,c_79338,8927,10388,f,0,1,CALIN,SP,protein,C!!!O,Energy production and conversion
1392749,c_79338,8927,10388,f,0,1,CALIN,SP,protein,C!!!O,"Posttranslational modification, protein turnover, chaperones"
1412916,c_80221,5616,7299,f,0,1,CALIN,SP,protein,H!!!R,Coenzyme transport and metabolism
1412916,c_80221,5616,7299,f,0,1,CALIN,SP,protein,H!!!R,General function prediction only
1412917,c_80221,7340,8744,f,0,1,CALIN,SP,protein,nan,nan
1437883,c_81378,20854,22249,r,0,1,CALIN,SP,protein,I,Lipid transport and metabolism
1437884,c_81378,22267,23419,r,0,1,CALIN,SP,protein,R,General function prediction only
1437885,c_81378,23583,25569,f,0,1,CALIN,SP,protein,K,Transcription
1443847,c_81659,2,860,r,1,1,CALIN,SP,protein,R,General function prediction only
1443862,c_81659,10320,11025,r,0,1,CALIN,SP,protein,S,Function unknown
1443863,c_81659,11005,12190,r,0,1,CALIN,SP,protein,F,Nucleotide transport and metabolism
1443864,c_81659,12269,12827,r,0,1,CALIN,SP,protein,M,Cell wall/membrane/envelope biogenesis
1443865,c_81659,12823,13645,r,0,1,CALIN,SP,protein,nan,nan
1469157,c_82804,42,180,r,0,1,CALIN,SP,protein,J,"Translation, ribosomal structure and biogenesis"
1469158,c_82804,145,523,r,0,1,CALIN,SP,protein,I,Lipid transport and metabolism
1469159,c_82804,646,1309,r,0,1,CALIN,SP,protein,H,Coenzyme transport and metabolism
1469207,c_82804,42401,43631,r,1,1,CALIN,SP,protein,E!!!E!!!E,Amino acid transport and metabolism
1469207,c_82804,42401,43631,r,1,1,CALIN,SP,protein,E!!!E!!!E,Amino acid transport and metabolism
1469207,c_82804,42401,43631,r,1,1,CALIN,SP,protein,E!!!E!!!E,Amino acid transport and metabolism
1477998,c_83204,695,1004,r,0,1,CALIN,SP,protein,L,"Replication, recombination and repair"
1478853,c_83231,9572,10268,f,0,1,CALIN,SP,protein,nan,nan
1478854,c_83231,10270,10690,f,0,1,CALIN,SP,protein,E!!!F,Amino acid transport and metabolism
1478854,c_83231,10270,10690,f,0,1,CALIN,SP,protein,E!!!F,Nucleotide transport and metabolism
1478855,c_83231,10686,11010,r,0,1,CALIN,SP,protein,nan,nan
1478856,c_83231,10973,11117,r,0,1,CALIN,SP,protein,M,Cell wall/membrane/envelope biogenesis
1478857,c_83231,11113,11476,r,0,1,CALIN,SP,protein,E!!!E,Amino acid transport and metabolism
1478857,c_83231,11113,11476,r,0,1,CALIN,SP,protein,E!!!E,Amino acid transport and metabolism
1478858,c_83231,11948,12236,r,0,1,CALIN,SP,protein,nan,nan
1525084,c_85159,13728,14121,r,0,1,CALIN,SP,protein,I,Lipid transport and metabolism
1525085,c_85159,14234,14591,r,0,1,CALIN,SP,protein,nan,nan
1525086,c_85159,14698,15076,r,0,1,CALIN,SP,protein,R,General function prediction only
1525087,c_85159,15181,15487,r,0,1,CALIN,SP,protein,nan,nan
1525088,c_85159,15710,16160,r,0,1,CALIN,SP,protein,O!!!P,"Posttranslational modification, protein turnover, chaperones"
1525088,c_85159,15710,16160,r,0,1,CALIN,SP,protein,O!!!P,Inorganic ion transport and metabolism
1525089,c_85159,16273,16789,r,0,1,CALIN,SP,protein,G,Carbohydrate transport and metabolism
1528571,c_85344,6029,6392,r,0,1,CALIN,SP,protein,nan,nan
1528572,c_85344,6384,6552,r,0,1,CALIN,SP,protein,C,Energy production and conversion
1528573,c_85344,6551,8408,r,0,1,CALIN,SP,protein,nan,nan
1528574,c_85344,8438,9011,r,0,1,CALIN,SP,protein,E,Amino acid transport and metabolism
1528575,c_85344,9007,9784,r,0,1,CALIN,SP,protein,O,"Posttranslational modification, protein turnover, chaperones"
1528576,c_85344,9770,10040,r,0,1,CALIN,SP,protein,nan,nan
1528577,c_85344,10032,10605,r,0,1,CALIN,SP,protein,H,Coenzyme transport and metabolism
1528578,c_85344,10591,11110,r,0,1,CALIN,SP,protein,S,Function unknown
1543749,c_86080,0,1458,f,1,1,CALIN,SP,protein,F,Nucleotide transport and metabolism
1543750,c_86080,1506,2013,f,0,1,CALIN,SP,protein,E,Amino acid transport and metabolism
1587245,c_88229,54749,55334,r,0,1,CALIN,SP,protein,O,"Posttranslational modification, protein turnover, chaperones"
1587246,c_88229,55491,55737,f,0,1,CALIN,SP,protein,C,Energy production and conversion
1587247,c_88229,55736,56054,f,0,1,CALIN,SP,protein,O,"Posttranslational modification, protein turnover, chaperones"
1587248,c_88229,56120,56381,r,0,1,CALIN,SP,protein,O,"Posttranslational modification, protein turnover, chaperones"
1587249,c_88229,56384,56663,r,0,1,CALIN,SP,protein,O,"Posttranslational modification, protein turnover, chaperones"
1587250,c_88229,56911,57136,f,0,1,CALIN,SP,protein,K,Transcription
1587251,c_88229,57132,57522,f,0,1,CALIN,SP,protein,H,Coenzyme transport and metabolism
1587252,c_88229,57651,57846,f,0,1,CALIN,SP,protein,H!!!P,Coenzyme transport and metabolism
1587252,c_88229,57651,57846,f,0,1,CALIN,SP,protein,H!!!P,Inorganic ion transport and metabolism
1587253,c_88229,57842,58244,f,0,1,CALIN,SP,protein,H,Coenzyme transport and metabolism
1587254,c_88229,58364,58787,f,0,1,CALIN,SP,protein,H,Coenzyme transport and metabolism
1587255,c_88229,58791,59016,f,0,1,CALIN,SP,protein,M,Cell wall/membrane/envelope biogenesis
1587256,c_88229,59106,59451,r,0,1,CALIN,SP,protein,nan,nan
1587257,c_88229,59526,59820,r,0,1,CALIN,SP,protein,nan,nan
1587258,c_88229,59993,60323,f,0,1,CALIN,SP,protein,nan,nan
1587259,c_88229,60434,61931,r,0,1,CALIN,SP,protein,nan,nan
1587260,c_88229,62093,63530,r,0,1,CALIN,SP,protein,nan,nan
1587261,c_88229,63629,63857,r,0,1,CALIN,SP,protein,nan,nan
1587262,c_88229,64023,64353,f,0,1,CALIN,SP,protein,E,Amino acid transport and metabolism
1587263,c_88229,64502,65252,f,0,1,CALIN,SP,protein,T,Signal transduction mechanisms
1587264,c_88229,65716,65926,r,0,1,CALIN,SP,protein,L,"Replication, recombination and repair"
1587265,c_88229,66114,66408,r,0,1,CALIN,SP,protein,T,Signal transduction mechanisms
1587266,c_88229,66503,66707,r,0,1,CALIN,SP,protein,M,Cell wall/membrane/envelope biogenesis
1587267,c_88229,66910,67423,r,0,1,CALIN,SP,protein,G,Carbohydrate transport and metabolism
1587268,c_88229,67506,68025,r,0,1,CALIN,SP,protein,nan,nan
1587269,c_88229,68160,68802,r,0,1,CALIN,SP,protein,K!!!L!!!L,Transcription
1587269,c_88229,68160,68802,r,0,1,CALIN,SP,protein,K!!!L!!!L,"Replication, recombination and repair"
1587269,c_88229,68160,68802,r,0,1,CALIN,SP,protein,K!!!L!!!L,"Replication, recombination and repair"
1588396,c_88290,9704,10640,f,0,1,CALIN,SP,protein,H,Coenzyme transport and metabolism
1588397,c_88290,10846,11293,f,0,1,CALIN,SP,protein,H,Coenzyme transport and metabolism
1588398,c_88290,11388,12072,f,0,1,CALIN,SP,protein,O,"Posttranslational modification, protein turnover, chaperones"
1588399,c_88290,12162,12561,f,0,1,CALIN,SP,protein,D,"Cell cycle control, cell division, chromosome partitioning"
1588400,c_88290,12665,14993,f,0,1,CALIN,SP,protein,G,Carbohydrate transport and metabolism
1589077,c_88314,246,1257,f,0,1,In0,SP,intI,nan,nan
1600458,c_88906,125,575,f,0,1,CALIN,SP,protein,K,Transcription
1600459,c_88906,700,1084,f,0,1,CALIN,SP,protein,J,"Translation, ribosomal structure and biogenesis"
1600460,c_88906,1224,1659,f,0,1,CALIN,SP,protein,nan,nan
1600461,c_88906,1957,2362,f,0,1,CALIN,SP,protein,G,Carbohydrate transport and metabolism
1600462,c_88906,2469,2883,f,0,1,CALIN,SP,protein,G,Carbohydrate transport and metabolism
1600463,c_88906,3026,3365,f,0,1,CALIN,SP,protein,nan,nan
1600464,c_88906,3484,3814,f,0,1,CALIN,SP,protein,nan,nan
1600465,c_88906,4018,4150,r,0,1,CALIN,SP,protein,I,Lipid transport and metabolism
1600466,c_88906,4423,4633,f,0,1,CALIN,SP,protein,nan,nan
1600467,c_88906,4749,5157,f,0,1,CALIN,SP,protein,R,General function prediction only
1600468,c_88906,5289,6282,f,0,1,CALIN,SP,protein,nan,nan
1600469,c_88906,6404,6752,f,0,1,CALIN,SP,protein,M,Cell wall/membrane/envelope biogenesis
1600470,c_88906,6857,7160,r,0,1,CALIN,SP,protein,G,Carbohydrate transport and metabolism
1600471,c_88906,7156,7399,r,0,1,CALIN,SP,protein,E!!!F,Amino acid transport and metabolism
1600471,c_88906,7156,7399,r,0,1,CALIN,SP,protein,E!!!F,Nucleotide transport and metabolism
1600472,c_88906,7506,7845,f,0,1,CALIN,SP,protein,P,Inorganic ion transport and metabolism
1600473,c_88906,7959,8184,r,0,1,CALIN,SP,protein,M,Cell wall/membrane/envelope biogenesis
1600491,c_88906,19393,19732,r,0,1,CALIN,SP,protein,C,Energy production and conversion
1606956,c_89232,126,1176,r,0,1,CALIN,SP,protein,H,Coenzyme transport and metabolism
1606957,c_89232,1723,2638,r,0,1,CALIN,SP,protein,nan,nan
1606958,c_89232,2725,3109,r,0,1,CALIN,SP,protein,H,Coenzyme transport and metabolism
1606959,c_89232,3089,3365,r,0,1,CALIN,SP,protein,nan,nan
1606960,c_89232,4712,5090,r,0,1,CALIN,SP,protein,nan,nan
1606961,c_89232,5179,5770,r,0,1,CALIN,SP,protein,nan,nan
1606962,c_89232,5985,6096,r,0,1,CALIN,SP,protein,L!!!L,"Replication, recombination and repair"
1606962,c_89232,5985,6096,r,0,1,CALIN,SP,protein,L!!!L,"Replication, recombination and repair"
1608820,c_89323,11098,11341,r,0,1,CALIN,SP,protein,E,Amino acid transport and metabolism
1608821,c_89323,11486,11789,r,0,1,CALIN,SP,protein,C!!!C,Energy production and conversion
1608821,c_89323,11486,11789,r,0,1,CALIN,SP,protein,C!!!C,Energy production and conversion
1608822,c_89323,11776,12034,r,0,1,CALIN,SP,protein,E!!!R!!!C,Amino acid transport and metabolism
1608822,c_89323,11776,12034,r,0,1,CALIN,SP,protein,E!!!R!!!C,General function prediction only
1608822,c_89323,11776,12034,r,0,1,CALIN,SP,protein,E!!!R!!!C,Energy production and conversion
1608823,c_89323,12229,12466,f,0,1,CALIN,SP,protein,F,Nucleotide transport and metabolism
1608824,c_89323,12468,12783,f,0,1,CALIN,SP,protein,nan,nan
1608825,c_89323,12972,13152,r,0,1,CALIN,SP,protein,G,Carbohydrate transport and metabolism
1608826,c_89323,13283,13586,r,0,1,CALIN,SP,protein,nan,nan
1608827,c_89323,13719,14001,r,0,1,CALIN,SP,protein,X,"Mobilome: prophages, transposons"
1608828,c_89323,13997,14270,r,0,1,CALIN,SP,protein,nan,nan
1608829,c_89323,14425,14635,r,0,1,CALIN,SP,protein,nan,nan
1608830,c_89323,15096,16341,r,0,1,CALIN,SP,protein,M,Cell wall/membrane/envelope biogenesis
1616771,c_89746,82047,83010,r,0,1,In0,SP,intI,I,Lipid transport and metabolism
1616836,c_89753,1,289,r,1,1,CALIN,SP,protein,nan,nan
1616861,c_89753,11992,12271,r,0,1,CALIN,SP,protein,L,"Replication, recombination and repair"
1616862,c_89753,12483,12768,f,0,1,CALIN,SP,protein,K,Transcription
1616863,c_89753,12764,13046,f,0,1,CALIN,SP,protein,J,"Translation, ribosomal structure and biogenesis"
1628512,c_90361,1214,2822,f,0,1,CALIN,SP,protein,E,Amino acid transport and metabolism
1628513,c_90361,2821,3679,f,0,1,CALIN,SP,protein,E,Amino acid transport and metabolism
1636858,c_90771,1293,1704,r,0,1,CALIN,SP,protein,nan,nan
1636859,c_90771,1817,2432,r,0,1,CALIN,SP,protein,nan,nan
1636860,c_90771,2603,2876,f,0,1,CALIN,SP,protein,nan,nan
1636861,c_90771,2856,3576,r,0,1,CALIN,SP,protein,nan,nan
1636862,c_90771,3622,4399,r,0,1,CALIN,SP,protein,C,Energy production and conversion
1637648,c_90813,139571,140417,r,0,1,In0,SP,intI,O,"Posttranslational modification, protein turnover, chaperones"
1640366,c_90963,200,548,r,0,1,CALIN,SP,protein,O,"Posttranslational modification, protein turnover, chaperones"
1640367,c_90963,672,1125,r,0,1,CALIN,SP,protein,L,"Replication, recombination and repair"
1640368,c_90963,1127,1493,r,0,1,CALIN,SP,protein,nan,nan
1640369,c_90963,1593,1941,r,0,1,CALIN,SP,protein,H,Coenzyme transport and metabolism
1640370,c_90963,2564,2999,r,0,1,CALIN,SP,protein,I,Lipid transport and metabolism
1640375,c_90963,6382,7507,r,1,1,CALIN,SP,protein,J,"Translation, ribosomal structure and biogenesis"
1640699,c_90977,177898,178270,f,0,1,CALIN,SP,protein,J,"Translation, ribosomal structure and biogenesis"
1640700,c_90977,178357,179023,f,0,1,CALIN,SP,protein,J,"Translation, ribosomal structure and biogenesis"
1640701,c_90977,179104,179722,f,0,1,CALIN,SP,protein,S,Function unknown
1640702,c_90977,179842,180061,f,0,1,CALIN,SP,protein,nan,nan
1640703,c_90977,180134,180653,f,0,1,CALIN,SP,protein,nan,nan
1640704,c_90977,180752,181442,f,0,1,CALIN,SP,protein,nan,nan
1640705,c_90977,181534,182263,f,0,1,CALIN,SP,protein,M,Cell wall/membrane/envelope biogenesis
1640706,c_90977,182345,183485,f,0,1,CALIN,SP,protein,T!!!K,Signal transduction mechanisms
1640706,c_90977,182345,183485,f,0,1,CALIN,SP,protein,T!!!K,Transcription
1640707,c_90977,183560,184538,f,0,1,CALIN,SP,protein,T,Signal transduction mechanisms
1640708,c_90977,184527,185766,f,0,1,CALIN,SP,protein,Q,"Secondary metabolites biosynthesis, transport and catabolism"
1640709,c_90977,185834,186848,f,0,1,CALIN,SP,protein,S,Function unknown
1640710,c_90977,187554,188190,f,0,1,CALIN,SP,protein,nan,nan
1642711,c_91066,457,736,r,0,1,complete,SP,protein,nan,nan
1642712,c_91066,883,1168,r,0,1,complete,SP,protein,nan,nan
1642713,c_91066,1290,2424,f,0,1,complete,SP,intI,nan,nan
1648327,c_91369,715,952,f,0,1,CALIN,SP,protein,L,"Replication, recombination and repair"
1648328,c_91369,932,1199,f,0,1,CALIN,SP,protein,nan,nan
1648329,c_91369,1230,1713,f,0,1,CALIN,SP,protein,P,Inorganic ion transport and metabolism
1648330,c_91369,1825,2479,f,0,1,CALIN,SP,protein,G,Carbohydrate transport and metabolism
1648331,c_91369,2737,3877,r,0,1,CALIN,SP,protein,nan,nan
1648332,c_91369,4247,4538,f,0,1,CALIN,SP,protein,nan,nan
1649373,c_91429,111,792,f,0,1,complete,SP,protein,nan,nan
1649374,c_91429,939,1290,f,0,1,complete,SP,protein,J,"Translation, ribosomal structure and biogenesis"
1649375,c_91429,1418,1916,f,0,1,complete,SP,protein,J,"Translation, ribosomal structure and biogenesis"
1649376,c_91429,2412,2895,f,0,1,complete,SP,protein,M!!!U,Cell wall/membrane/envelope biogenesis
1649376,c_91429,2412,2895,f,0,1,complete,SP,protein,M!!!U,"Intracellular trafficking, secretion, and vesicular transport"
1649377,c_91429,3022,3661,f,0,1,complete,SP,protein,nan,nan
1649378,c_91429,3782,4178,f,0,1,complete,SP,protein,G,Carbohydrate transport and metabolism
1649379,c_91429,4396,4717,f,0,1,complete,SP,protein,J,"Translation, ribosomal structure and biogenesis"
1649380,c_91429,4911,5895,r,0,1,complete,SP,protein,F,Nucleotide transport and metabolism
1649406,c_91429,30876,31836,r,0,1,complete,SP,intI,nan,nan
1649407,c_91429,32220,32565,f,0,1,complete,SP,protein,nan,nan
1649408,c_91429,33177,33756,f,0,1,complete,SP,protein,nan,nan
1660888,c_91943,2796,3738,r,0,1,CALIN,SP,protein,nan,nan
1660889,c_91943,3737,4625,r,0,1,CALIN,SP,protein,O,"Posttranslational modification, protein turnover, chaperones"
1661373,c_91967,401,1349,f,0,1,CALIN,SP,protein,G!!!G,Carbohydrate transport and metabolism
1661373,c_91967,401,1349,f,0,1,CALIN,SP,protein,G!!!G,Carbohydrate transport and metabolism
1661374,c_91967,1502,2462,f,0,1,CALIN,SP,protein,nan,nan
1661375,c_91967,2549,2762,f,0,1,CALIN,SP,protein,P,Inorganic ion transport and metabolism
1661431,c_91967,70093,70201,r,1,1,CALIN,SP,protein,M,Cell wall/membrane/envelope biogenesis
1675822,c_92605,64,1129,f,0,1,In0,SP,intI,T,Signal transduction mechanisms
1733011,c_95360,294134,295277,r,0,1,complete,SP,intI,J,"Translation, ribosomal structure and biogenesis"
1733012,c_95360,295639,296200,f,0,1,complete,SP,protein,S,Function unknown
1733013,c_95360,296879,296990,f,0,1,complete,SP,protein,D!!!M,"Cell cycle control, cell division, chromosome partitioning"
1733013,c_95360,296879,296990,f,0,1,complete,SP,protein,D!!!M,Cell wall/membrane/envelope biogenesis
1733014,c_95360,297004,297244,r,0,1,complete,SP,protein,M,Cell wall/membrane/envelope biogenesis
1733015,c_95360,297457,297814,f,0,1,complete,SP,protein,G!!!E!!!R,Carbohydrate transport and metabolism
1733015,c_95360,297457,297814,f,0,1,complete,SP,protein,G!!!E!!!R,Amino acid transport and metabolism
1733015,c_95360,297457,297814,f,0,1,complete,SP,protein,G!!!E!!!R,General function prediction only
1737683,c_95608,1,82,r,1,1,CALIN,SP,protein,J,"Translation, ribosomal structure and biogenesis"
1737684,c_95608,81,2313,r,0,1,CALIN,SP,protein,C,Energy production and conversion
1737719,c_95608,30570,30912,r,1,1,CALIN,SP,protein,nan,nan
1770181,c_97303,12812,13760,r,0,1,CALIN,SP,protein,M,Cell wall/membrane/envelope biogenesis
1770182,c_97303,13759,15991,r,0,1,CALIN,SP,protein,Z,Cytoskeleton
1779333,c_97801,115588,115936,r,0,1,CALIN,SP,protein,E,Amino acid transport and metabolism
1779334,c_97801,116066,116879,r,0,1,CALIN,SP,protein,E,Amino acid transport and metabolism
1779335,c_97801,117005,117911,r,0,1,CALIN,SP,protein,R,General function prediction only
1815917,c_99904,351,1305,f,0,1,complete,SP,intI,nan,nan
1815918,c_99904,1411,2575,r,0,1,complete,SP,protein,nan,nan
1819051,c_100114,5600,6053,r,0,1,CALIN,SP,protein,G,Carbohydrate transport and metabolism
1819052,c_100114,6049,6307,r,0,1,CALIN,SP,protein,G,Carbohydrate transport and metabolism
1819053,c_100114,6297,6516,r,0,1,CALIN,SP,protein,G,Carbohydrate transport and metabolism
1819054,c_100114,6512,6791,r,0,1,CALIN,SP,protein,G,Carbohydrate transport and metabolism
1819055,c_100114,6793,7045,r,0,1,CALIN,SP,protein,nan,nan
1819056,c_100114,7077,7539,r,0,1,CALIN,SP,protein,O,"Posttranslational modification, protein turnover, chaperones"
1819096,c_100114,35040,35493,r,0,1,CALIN,SP,protein,C,Energy production and conversion
