bin,bin_size(bp),particle_abundance,freeLiving_abundance,ratio,lifestyle,SRR3967558_0.8,SRR3967699_0.8,SRR3962771_0.8,SRR3960576_0.8,SRR3963622_0.2,SRR3960581_0.8,SRR3961604_0.8,SRR3965809_0.8,SRR3962680_0.2,SRR3962508_0.8,SRR3961935_0.2,SRR3963804_0.2,SRR3963498_0.8,SRR3965586_0.2,SRR3960580_0.8,SRR3965875_0.8,SRR3963982_0.2,SRR3968061_0.2,SRR3963458_0.2,SRR3966130_0.2,SRR3968062_0.2,SRR3965758_0.2,SRR3963658_0.8,SRR3963599_0.8,SRR3960684_0.8,SRR3967905_0.8,SRR3967690_0.2,SRR3965873_0.2,SRR3961906_0.2,SRR3963571_0.8,SRR3963449_0.2,SRR3962772_0.8,SRR3963457_0.2,SRR3964650_0.8,SRR3961047_0.2,SRR3960578_0.2,SRR3963805_0.8,SRR3965592_0.2,SRR3968060_0.8,SRR3965874_0.2,SRR3960579_0.2,SRR3960572_0.8,SRR3965676_0.8,SRR3967700_0.2,SRR3960577_0.2,SRR3968777_0.2,SRR3965647_0.8,SRR3967319_0.2,SRR3965585_0.8,SRR3961936_0.8,SRR3962773_0.2,SRR3963456_0.8,SRR3967025_0.8,SRR3962293_0.2,SRR3962777_0.8,SRR3968063_0.8,SRR3960575_0.2,SRR3968770_0.8
deep_MAG_0397,3706451,4.434745921,1.264405942,3.507375102,particle,0.024248518,3.202384649,0.004940567,0.010089236,0.001241373,0.003482065,0.004376944,0.055629004,0.001106314,0.00338333,0.002904898,0.000262515,0.005173007,0.158064727,0.004727388,0.051011336,0.003516129,0.003856363,0.003249897,0.130404479,0.019682517,0.01295827,0.002427614,0.00182033,0.002734375,0.005934401,0.716091105,0.019602433,0.001425013,0.003272195,0.001598082,0.005681334,0.001432292,0.005663924,0.001131683,0.011836238,0.00080619,0.018338645,0.508759148,0.058639261,0.001846438,0.007486323,0.022533942,0.063391269,0.004754955,0.005161028,0.020658012,0.011290965,0.189962443,0.014297684,0.003007649,0.008830128,0.164582537,0.004790348,0.002765609,0.078072385,0.002821055,0.0190113
deep_MAG_0399,1975805,0.766793843,3.607322337,0.212565934,planktonic,0.050822848,0.036429857,0.011192509,0.078931381,0.140520233,0.013369706,0.008398576,0.017364539,0.094152442,0.017526902,0.153966306,0.036323423,0.029204717,0.017082866,0.03261623,0.01901281,0.096452106,0.08833608,0.091920668,0.153174276,0.106996967,0.190162132,0.036189662,0.016430881,0.003360976,0.017748206,0.233078736,0.104673216,0.095710686,0.043746227,0.075041897,0.012591036,0.329184765,0.009409245,0.039481426,0.032869266,0.009979408,0.211690605,0.035191821,0.162107874,0.035851964,0.017551748,0.024836652,0.088485246,0.14011688,0.282076259,0.024582461,0.247779899,0.007505494,0.008855631,0.102250625,0.010014589,0.029938434,0.072523941,0.013435452,0.085787818,0.185311552,0.044768026
deep_MAG_0400,2606373,17.64093711,153.9456918,0.114591951,planktonic,0.612507449,0.572605103,0.12084421,3.381154495,6.001837625,0.181006521,0.529027256,0.215214346,9.331818966,0.23235939,4.536900978,2.991161376,0.354576651,0.34716833,0.695213247,0.296852232,4.206383608,7.561824117,4.38937131,3.039712658,5.313000644,6.340519091,0.352771288,0.218022487,0.234060339,0.636905312,8.029851411,3.314427451,3.94437721,0.157621103,6.920071037,0.191159992,6.413905862,0.201681609,6.173693024,1.69374244,0.195048125,9.190413948,0.423283264,7.186285588,8.237783819,0.287137376,0.357564458,3.588271314,5.958781135,8.107062176,0.431841605,8.298531373,0.069312044,0.248609978,4.321776461,0.259029742,0.205600082,3.486705059,0.268225779,5.265830874,5.0203138,0.445870753
deep_MAG_0401,2612047,11.82605607,22.49868207,0.525633281,mixed,0.278621301,0.201614426,0.075309411,0.438993296,1.160130433,0.123830668,1.035648813,0.868330595,0.697052858,0.331377785,0.421843878,0.291983261,0.46817958,0.550387594,0.496939055,0.201106276,0.599552006,1.500478763,0.72771284,0.840743271,0.756071278,0.936910177,0.466079187,0.688909219,0.182391551,0.466974601,0.513080501,1.752039582,1.358917055,0.46416368,1.573939128,0.139472586,1.028164774,0.185384405,0.897429124,0.196644874,0.206338399,0.440889414,0.290881887,0.768128407,1.197199981,0.171083112,0.081728883,0.415120511,0.979640814,0.788190194,0.243001216,0.56453175,1.185907301,0.184013534,0.433630898,0.64663222,0.389657324,0.623560998,0.322767633,0.832826988,0.484707711,0.157891139
deep_MAG_0404,1359755,0.706902002,5.463018774,0.129397689,planktonic,0.011026716,0.010552517,0.001237754,0.002397586,0.04964476,0.005680734,0.024830251,0.118025207,0.009204541,0.001845128,0.005117525,0.014235653,0.004132162,1.946133879,0.002249913,0.002775181,0.064220967,0.368824666,0.045116473,0.379417386,0.069642168,0.250510054,0.003996577,0.111634469,0.022235303,0.041778752,0.044973155,1.15507534,0.013900202,0.009075014,0.03185601,0.003899478,0.130249863,0.00698737,0.219033066,0.004381064,0.002237494,0.006504967,0.0210738,0.016169896,0.425636238,0.002470389,0.003954727,0.043183425,0.010001034,0.007840811,0.014402836,0.04310179,0.146640338,0.003149587,0.05724752,0.006237107,0.043223126,0.041674857,0.002429753,0.073535955,0.010121464,0.003186778
deep_MAG_0405,2384286,1.464337531,1.939732695,0.754917178,mixed,0.025626219,0.180498513,0.002226339,0.04054212,0.019749175,0.118244687,0.013315287,0.061709088,0.004940098,0.004975732,0.00513396,0.004010425,0.005065854,0.015859062,0.007549356,0.147806003,0.027053591,0.005917307,0.010458346,0.488626364,0.022182382,0.355133857,0.015341288,0.002329818,0.004408593,0.005328608,0.15499906,0.109850762,0.008222314,0.008320921,0.005351382,0.005041929,0.011021299,0.022198819,0.040314364,0.158926532,0.003254023,0.173069057,0.090588396,0.213215247,0.009996511,0.00136202,0.130333784,0.038133929,0.001115778,0.002041142,0.312687558,0.030931527,0.023923956,0.004172738,0.005483929,0.00534712,0.21273952,0.006115463,0.004822498,0.002994977,0.011879831,0.001581768
deep_MAG_0410,9314298,9.459465179,0.466287488,20.28676605,particle,0.019350171,0.000243437,0.101180244,0.063133795,0.004509274,0.014839151,0.004256383,0.134468456,0.014835588,0.002316621,0.001276526,0.000829343,0.051716607,0.008294063,0.006534347,1.325056012,0.008755153,0,0.006098683,0.005533864,0,0.02767411,0.155431698,0.754761323,0.011181068,1.59E-05,0.000296336,0.007826138,0.000182048,0.147310717,0.003517218,0.218826619,0.004286604,0.242597396,7.83E-05,0.005102697,0.014210977,0.254598274,3.05E-05,0.049971906,0.000628261,0.017526047,5.12648499,0.000156058,0.000685031,0,0.36837203,0.000557964,0.115506014,0.216636258,0.024321862,0.124598863,0.043767361,0.034386252,0.179088976,0,0.001885947,2.33E-05
deep_MAG_0416,2715432,3.830822828,5.906678661,0.648557853,mixed,0.219555652,0.198878801,0.066429407,0.171602291,0.137703021,0.0303678,0.258145105,0.027249254,0.444543396,0.119087352,0.252548001,0.113707322,0.188795682,0.160220964,0.149607871,0.162098992,0.236632827,0.15427709,0.163566631,0.046421251,0.185507973,0.200683212,0.144793341,0.035394435,0.085294475,0.141955476,0.19023029,0.040478682,0.217283066,0.091035489,0.277452674,0.092198213,0.118163664,0.100148481,0.520941252,0.247412871,0.089324995,0.236548591,0.138700415,0.259232797,0.320958692,0.130215017,0.118293668,0.077336419,0.271371485,0.1859872,0.153875079,0.217510452,0.20031256,0.087480985,0.226192915,0.121060387,0.037157231,0.211920869,0.150412136,0.158618787,0.191845056,0.16273345
deep_MAG_0419,1385872,0.398536788,2.368667359,0.168253591,planktonic,0.018462764,0.018079178,0.001397609,0.021361038,0.045205149,0.010783152,0.003369076,0.015254403,0.003804204,0.004693138,0.041632515,0.001672413,0.005116499,0.061892614,0.015460089,0.00310205,0.045705086,0.314680747,0.02366027,0.29377668,0.122702323,0.07124783,0.006293497,0.01175394,0.001682832,0.042956718,0.136722742,0.103798848,0.052696692,0.01368401,0.014710525,0.003286641,0.139483886,0.002100563,0.018996083,0.006209871,0.000695582,0.031346748,0.022504024,0.03923668,0.03627896,0.003447196,0.00305601,0.089192536,0.079921494,0.120192943,0.008476263,0.150173366,0.006756162,0.002699624,0.05443876,0.001115724,0.029460169,0.039459505,0.000577254,0.107251438,0.229827887,0.013660146
deep_MAG_0420,3423895,3.228787335,2.480609951,1.301610249,mixed,0.000154367,0.000101544,0.425617848,0.011109424,0.001872285,0.045467001,0.078343096,0.00121112,0.05326249,0.539307635,0.940041201,0.001533195,0.00075844,0.006550051,0.040842672,0.000613895,0.001443125,0,0.007539096,0.000109524,6.26E-05,0.000734335,0.003445192,0.072355519,0.935825988,6.49E-05,0.000120356,0.001912897,0.600948818,0.003695318,0.01187592,0.630813191,0.004926429,0.003712065,0.111873246,0.012681019,0.00018294,0.000791402,2.76E-05,0.000387693,0.212611139,0.014902067,0.00418404,2.24E-05,0.00347533,0,0.001078897,6.03E-05,0.006167012,0.182978158,0.267905889,0.010390031,0.000929439,0.198844084,0.213923901,9.02E-05,0.039025234,0.000493809
deep_MAG_0421,8999217,4.134404592,1.668109062,2.47849777,particle,0.000302594,5.17E-05,0.61574196,0.183419023,0.023386817,0.015131373,0.005119058,0.028052666,0.004799036,0.008289032,0.006571512,0.00798725,0.129146689,1.174281691,0.024485424,0.012267168,0.013987838,2.20E-05,0.00891118,0.001025714,2.38E-05,0.002142457,0.256837481,0.024898936,0.067749225,8.21E-06,6.41E-05,0.00356855,0.000927617,0.298242047,0.007713403,1.1315636,0.017839275,0.07130679,0.000891567,0.011132659,0.005942353,0.034167094,3.67E-05,0.003753194,0.002474403,0.036871983,0.063359445,4.25E-06,0.002677941,0,0.007298064,3.61E-05,0.145662748,0.884373903,0.181934904,0.051262342,0.018325881,0.152383806,0.048571157,1.96E-05,0.005400884,6.74E-05
deep_MAG_0422,3484342,19.54226514,32.4265361,0.602662741,mixed,1.005176928,1.039564558,0.314176322,0.57299253,1.124280018,0.274091777,1.13769308,0.639026767,1.445899101,0.659585529,1.102606457,0.395275779,0.913763028,0.057862628,0.37684586,0.541674982,1.051263486,1.394300484,0.828660547,0.702743606,1.204996852,1.262885904,1.039549808,0.625534565,0.295497016,1.214440802,1.210420965,0.753579475,1.303297662,0.57751942,1.669410131,0.38579531,0.985169922,0.288803054,0.796563772,1.812191575,0.399180491,1.339612583,0.845734544,1.502159287,1.535963463,0.472223542,0.517480229,0.640182873,1.922877801,1.491225635,0.744218333,1.620432197,0.400028319,0.396456203,0.905456072,0.702927016,0.468733304,0.848776714,0.661658626,0.990729045,1.51844111,1.041164147
deep_MAG_0427,2759695,0.128316423,1.868621476,0.06866903,planktonic,9.00E-05,8.43E-05,0.002019722,0.004448111,0.19231003,0.000239648,0.004239714,0.000574913,0.003401126,0.000444529,0.001686577,1.465539942,0.006354341,0.000174771,0.001483375,0.000259652,0.005050311,0,0.06829351,0.000186841,0.000108708,0.000388242,0.00334851,0.006905773,0.000172097,0.000187249,1.49E-05,0.000287856,0.001016338,0.011397666,0.001877041,0.002070521,0.106903177,0.003608491,0.003612575,0.003568211,0.057794145,0.000298069,0.00140737,0.000153418,0.000939004,0.006745606,0.000345104,0.000110926,0.001630766,0,0.000405626,0.000213777,0.000294539,0.004475374,0.003494083,0.005620186,0.001231593,0.006808494,0.001989631,3.18E-05,0.000552751,4.69E-05
deep_MAG_0430,3713693,2.081493166,0.748690698,2.780177679,particle,0.000741138,0.000954147,0.863064504,0.00299097,0.001519153,0.015641975,0.002982593,0.000459079,0.051057248,0.022800779,0.07431039,0.001650648,0.001013154,0.000766002,0.001306878,0.001977018,0.004512337,0.000478315,0.002917481,0.000744374,0.001004237,0.00121608,0.000874931,0.002989455,0.002525276,0.000656471,0.000521385,0.000642444,0.018414694,0.000877521,0.003701793,0.624206912,0.001296769,0.00254359,0.002381558,0.003689811,0.000686345,0.002821468,0.001018313,0.00185636,0.001890092,0.003325957,0.002123245,0.000350331,0.002505314,0.00068467,0.000633195,0.000532028,0.000845483,0.441592058,0.372277127,0.003366595,0.000548159,0.193340385,0.076257602,0.001497558,0.001608203,0.000992266
deep_MAG_0434,4776979,3.2255662,0.118348223,27.25487659,particle,2.22E-05,0,0.001448656,0.022718288,0.002650393,0.071686041,0.01521929,0,0.000578542,0.023933404,0.000148208,0.001898899,0.380190607,0.000111131,0.847969885,9.01E-05,0.003375397,0,0.02047001,0,0,0,0.141766347,0.128725667,0.050797221,0,0,0,0.001706554,1.064898254,0.002439154,0.010094865,0.004489915,0.03364766,0.000314833,0.018123197,0.161672427,0,3.96E-05,0,0.001503847,0.187648857,0,0,0.003571714,0,7.03E-05,0,0.001951788,0.009268898,0.005717365,0.064949456,0,0.015581533,0.006738232,0,0.035667532,1.82E-05
deep_MAG_0435,2709556,1.899808838,1.712127371,1.10961887,mixed,0.014516669,0.004415609,0.004402079,0.003207836,0.052671071,0.000881375,0.00116314,0.003420745,0.029345007,0.003207977,0.023154736,0.00546298,1.655256264,0.001885787,0.002764472,0.001533614,0.006241273,0.000253489,1.451904652,0.009565105,0.003539114,0.003469318,0.023992827,0.065200077,0.001124039,0.000381791,0.011351359,0.003901302,0.011974367,0.009236395,0.011822904,0.006396442,0.010698034,0.009947099,0.003526301,0.00793159,0.00631788,0.010516781,0.003664912,0.006042086,0.000600269,0.010796249,0.004088294,0.001990969,0.005195021,1.56E-05,0.002107522,0.013656028,0.000916177,0.012579429,0.013255052,0.015945417,0.004000917,0.01090038,0.022993576,0.005190019,0.001256757,0.000159999
deep_MAG_0437,1343191,2.103229664,35.69332512,0.058925013,planktonic,0.004714554,0.005579967,0.024476273,0.300985515,2.128732671,0.005186233,0.168933437,0.018975865,3.629273101,0.044500366,2.349396229,0.523448824,0.052206515,0.360775941,0.020305335,0.005797346,1.299695111,1.350343873,2.270956979,0.084810863,0.993561494,1.35577787,0.036259248,0.039517502,0.027572273,0.032131777,0.236971363,0.363495771,3.215232137,0.016860043,3.544332914,0.028591534,0.764375822,0.026242648,1.761091135,0.128604197,0.02143669,0.194994726,0.002606205,0.340602306,1.301451995,0.011248045,0.002836174,0.065249735,1.147033266,1.632198637,0.021998738,0.210841345,0.021995071,0.043058408,1.915342582,0.085896663,0.003854028,2.181662638,0.077617228,0.933770227,0.343071594,0.018075754
deep_MAG_0438,1670348,0.607012112,7.005157203,0.086652176,planktonic,0.004041356,0.004095373,0.002100597,0.014180144,0.218033191,0.004566997,0.033000675,0.028160725,0.085158171,0.006242272,0.086310718,0.029701296,0.007609764,0.75724598,0.005624935,0.002912166,0.091912727,0.641369658,0.202862024,0.29119905,0.341128743,0.258288685,0.007640091,0.019387401,0.01131943,0.029107825,0.183878574,0.582642617,0.197027415,0.008700985,0.212597557,0.004540166,0.346622283,0.002793164,0.621367159,0.077208202,0.001472439,0.045016696,0.008210005,0.081177308,0.45007868,0.006204252,0.001620611,0.142865103,0.221290004,0.237637141,0.007572825,0.095319969,0.016777536,0.006196114,0.198000717,0.008302723,0.011906798,0.195641487,0.003740666,0.331846488,0.113576048,0.007137587
deep_MAG_0439,3711536,2.197727889,7.261714144,0.302645883,planktonic,0.034697975,0.019192205,0.006974346,0.09254429,0.023451949,0.035481678,0.008558185,0.007192473,0.003961161,0.006608553,0.006779359,0.001970276,0.007509868,0.151260817,0.035052256,0.049198303,0.394325831,0.001807664,0.111449577,0.769292265,0.048750937,0.021244908,0.006352631,0.005806351,1.475601268,0.000378264,0.183870588,0.022313035,0.004231226,0.011860979,0.002718359,0.026359922,0.024137939,0.041069998,0.003975038,1.484722404,0.00222215,0.130997326,0.028028393,0.200529859,1.08705424,0.091191054,0.027294309,0.162987831,1.460034319,4.57E-05,0.006750836,0.24106888,0.011043181,0.015003851,0.387539921,0.002386983,0.066075102,0.094452553,0.004148263,0.072256037,0.236740215,0.000888185
deep_MAG_0441,2245330,0.831542522,0.928570684,0.895508049,mixed,0.000299363,0.00093234,0.103399871,0.001007071,0.00198528,0.008391957,0.006422814,0.000353036,0.198518171,0.046221834,0.050193067,0.002869957,0.002360297,0.000816271,0.000870586,0.000614439,0.002371881,0.000175803,0.188193197,0.000730683,0.000629879,0.000537347,0.000827311,0.110482063,0.012105454,0.000263272,0.000440475,0.000453251,0.018757386,0.001158716,0.029691521,0.190752511,0.006260405,0.001484686,0.00552122,0.003193875,0.00090291,0.000816318,0.001264173,0.000671825,0.002472231,0.001007444,0.000698451,0.000289717,0.001728849,0.000376551,0.000149564,0.000328766,0.000676028,0.047334393,0.246738423,0.028187533,0.000630611,0.162653771,0.261242355,0.000960687,0.001154562,0.00054075
deep_MAG_0447,1738326,2.687651042,51.44543392,0.052242752,planktonic,0.021002504,0.014445422,0.011656813,0.071776595,1.814900315,0.016777099,0.128459116,0.194807781,0.378259205,0.030837898,1.589036244,0.074200121,0.026387029,3.808440565,0.019027939,0.011200651,0.925486407,2.719657863,1.34675158,4.573199482,1.708020902,2.241231324,0.023151878,0.121035985,0.016993725,0.047875174,1.15985544,6.296581938,2.903684599,0.025438893,2.319504375,0.019620603,3.538270639,0.013637002,2.12853821,0.117890405,0.006848441,0.190705348,0.019537633,0.475366262,1.242607282,0.01022308,0.010156095,0.872008737,1.580226764,1.879503842,0.025791669,1.191291027,0.097536948,0.028149687,1.688190981,0.034878203,0.097037886,1.581229094,0.008308144,1.519142216,1.100794965,0.015908934
deep_MAG_0449,727588,1.066869767,11.72804115,0.09096743,planktonic,0,0,0.080559965,0.019772759,0.000298784,0.031642046,0.045697189,0,1.724039631,0.05103127,0.238333886,5.15E-05,0.000655635,6.63E-05,0.047575921,0,6.01E-05,0.000406896,0.026228294,0,5.89E-05,6.40E-05,0.000127654,0.00869124,0.025893195,0,0,0,0.419021778,0.001747924,1.421489402,0.247983696,0.000337047,0,1.590856564,0.289452511,0.000198869,0,0,0,0.618483419,0.057630674,0,0,0.67061083,0,0,0,0,0.163547227,2.253987469,0.137470485,0,1.874476465,0.146644019,0,0.599717311,0
deep_MAG_0452,1819593,9.241525928,0.74883276,12.34124149,particle,0.001147105,0.00667753,0.158037726,0.018864582,0.167230222,0.252289609,0.421932215,0.317978059,0.004060828,2.480509158,0.004534469,0.020481503,0.208283676,0.024325252,0.060531161,0.122454416,0.047874737,0.00016198,0.007567801,0.000721487,4.71E-05,0.033818053,0.358752189,0.42167208,0.489694739,0.000487307,0.000226473,0.031749296,0.059375676,0.550338926,0.025684544,0.415684954,0.013229895,0.162852352,0.079570217,0.009137853,0.110302925,0.056095671,0.001221891,0.011900481,0.028837298,0.040208318,0.347126816,4.21E-05,0.001910427,0.00011628,1.10799503,0.000146048,0.137872754,0.238620944,0.10580761,0.655636831,0.008938755,0.013369105,0.144984182,4.85E-05,0.000810388,0.000381207
deep_MAG_0455,2717958,8.769298589,55.36421526,0.1583929,planktonic,0.339368521,0.349583865,0.080394354,0.674561073,2.108051312,0.07059612,0.233382636,0.703923816,0.221027434,0.341107547,2.085399663,0.072435814,0.18750943,0.350076272,0.217327807,0.070118911,1.204443598,3.17038152,1.649706587,5.744882509,1.629059968,2.676657114,0.245168463,0.459871882,0.05509054,0.557632123,2.127775786,6.968014624,2.98795272,0.232474071,0.904545715,0.178982646,4.645008249,0.107551842,1.282749837,0.319866014,0.013875203,0.363613703,0.275748511,0.798367834,0.850897176,0.1123148,0.041257164,1.227118251,1.418026217,2.436192616,0.269342899,2.421591089,0.169652404,0.198213266,2.210677303,0.072172749,0.518262581,1.741657766,0.015022767,1.64483345,1.748038573,0.333957148
deep_MAG_0457,3764873,0.678162873,3.838800941,0.176660078,planktonic,0.028773052,0.048581583,0.008313826,0.042140223,0.160305944,0.009723064,0.011795426,0.00966411,0.14613563,0.019078434,0.165985152,0.043764225,0.024053012,0.063292809,0.01721861,0.024288721,0.098075625,0.126544424,0.094610674,0.051019068,0.143319044,0.124817999,0.024971671,0.007073458,0.004413945,0.019653022,0.189964962,0.035907458,0.13061264,0.010267306,0.112594862,0.011669101,0.124386666,0.01128288,0.099623441,0.244946943,0.008644045,0.246392324,0.034550832,0.188732216,0.079146152,0.018118634,0.027134792,0.082003064,0.171675854,0.254644659,0.023263356,0.24043841,0.014761634,0.010724576,0.089343746,0.013360842,0.012573691,0.076033698,0.01083441,0.129574951,0.25448325,0.041659666
deep_MAG_0459,2517802,3.356976795,5.30349694,0.632974212,mixed,0.023267524,0.01961413,0.305019934,0.014026927,0.023196129,0.218010169,0.042244282,0.093123714,0.293543171,0.210021505,0.23349414,0.020624338,0.0442201,0.079905606,0.810491749,0.03546504,0.034655036,0.003996019,0.424021336,0.059718134,0.010473421,0.113016351,0.012775407,0.05262755,0.173271708,0.003051767,0.019202275,0.102726206,0.722595239,0.036406201,0.696030019,0.105272786,0.080474153,0.019074839,0.120656453,0.07582649,0.012950355,0.132582744,0.00768634,0.093699558,0.360350894,0.017285381,0.039856886,0.00379755,0.016737683,0.000353416,0.105270391,0.028991119,0.065795806,0.206808425,0.229132576,0.491560198,0.037068784,0.327026248,0.145637705,0.008847353,0.996670637,0.00022384
deep_MAG_0461,4131253,0.42192369,4.611794327,0.091487968,planktonic,0.007207256,0.007032422,0.002126483,0.013305066,0.141418389,0.003113103,0.015793315,0.031214668,0.026943026,0.009377516,0.105255328,0.007502022,0.008580376,0.856087679,0.005979881,0.004659526,0.081543322,0.333730309,0.092301671,0.278148588,0.139675161,0.145106894,0.008597456,0.019759146,0.00659009,0.024085299,0.083755421,0.417889316,0.240010981,0.013838021,0.083301719,0.005098462,0.268071087,0.004414319,0.278766592,0.043951399,0.001190439,0.018126969,0.008041877,0.054738626,0.20487205,0.004423229,0.001959051,0.066211752,0.072599305,0.090075543,0.009319568,0.08349038,0.033236268,0.005600641,0.153680953,0.005998785,0.016384638,0.177242331,0.0020304,0.138371707,0.067297513,0.004594682
